영화명,감독,배급사,개봉일,영화형태,국적,전국 스크린수,전국 매출액,전국 관객수,서울 매출액,서울 관객수,장르,등급,영화구분
꼬마 유령,알랑 그스포너,(주)영화사오원,2015-06-11,장편,독일,176,110213300,15276,"25,780,300","3,466",판타지,전체관람가,독립/예술영화
아이 인 더 스카이,개빈 후드,판씨네마(주),2016-07-14,장편,영국,205,116603200,15258,"54,966,300","6,999",전쟁,12세관람가,일반영화
쁘띠 마망,셀린 시아마,찬란,2021-10-07,장편,프랑스,97,138444540,15252,"93,476,350","9,785",드라마,전체관람가,독립/예술영화
아무도 머물지 않았다,아쉬가르 파라디,(주)씨에이씨엔터테인먼트,2013-12-26,장편,프랑스,26,114641500,15252,"82,955,000","10,483",드라마,15세관람가,독립/예술영화
스톤,존 커랜,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),2011-10-06,장편,미국,77,116295000,15241,"51,204,000","6,305",드라마,청소년관람불가,일반영화
핑크퐁 시네마 콘서트 : 우주대탐험,변희선,더핑크퐁컴퍼니(주),2020-01-30,장편,한국,182,118488500,15229,"28,184,000","3,700",애니메이션,전체관람가,일반영화
삽질,김병기,(주)엣나인필름,2019-11-14,장편,한국,171,120829530,15228,"56,470,760","6,741",다큐멘터리,12세관람가,독립/예술영화
워 위드 그랜파,팀 힐,(주)키다리이엔티,2021-02-24,장편,미국,322,125136310,15214,"50,128,770","6,268",코미디,12세관람가,독립/예술영화
비우티풀,알레한드로 곤잘레스 이냐리투,필라멘트픽쳐스,2011-10-13,장편,기타,21,118874100,15213,"90,636,600","11,299",드라마,청소년관람불가,독립/예술영화
해수의 아이,와타나베 아유무,(주)영화사오원,2020-09-30,장편,일본,76,139987850,15211,"77,304,740","7,749",애니메이션,전체관람가,독립/예술영화
토마스와 친구들: 잃어버린 왕관,롭 실베스트리,(주)씨제이이엔엠,2014-11-13,장편,영국,110,110482700,15202,"21,878,400","2,803",애니메이션,전체관람가,일반영화
몬스터 싱어: 매직 인 파리,비보 베르즈롱,(주)다날엔터테인먼트,2022-05-26,장편,프랑스,266,128787720,15187,"16,153,400","1,683",애니메이션,전체관람가,독립/예술영화
메리 미,캣 코이로,유니버설픽쳐스인터내셔널 코리아(유),2022-03-16,장편,미국,179,99754800,15164,"64,310,500","10,969",멜로/로맨스,12세관람가,일반영화
슈퍼 베어,기타,와이드 릴리즈(주),2020-01-15,장편,미국,227,106064760,15164,"18,694,400","2,334",액션,전체관람가,독립/예술영화
스턱 인 러브,조쉬 분,(주)앤드플러스미디어웍스,2014-02-20,장편,미국,46,105165000,15147,"39,313,000","5,703",코미디,15세관람가,독립/예술영화
텐텐,미키 사토시,(주)스폰지이엔티,2008-09-11,장편,일본,1,105409500,15135,"83,095,000","11,593",코미디,12세관람가,독립/예술영화
캡틴 샤키,허버트 베일란드,예지림엔터테인먼트,2018-11-22,장편,독일,175,106383150,15121,"21,014,200","2,462",애니메이션,전체관람가,독립/예술영화
청설,청펀펀,오드,2010-06-17,장편,기타,20,112668948,15116,"70,169,500","9,358",드라마,전체관람가,독립/예술영화
호비와 무지개 오아시스 대모험,히라바야시 이사무,(주)머스트씨무비릴리징컴퍼니,2017-09-07,장편,일본,103,104470000,15101,"21,292,000","2,985",애니메이션,전체관람가,일반영화
캥거루 잭,데이빗 맥낼리,워너브러더스 코리아(주),2003-09-26,장편,미국,0,0,15100,0,"5,300",코미디,전체관람가,일반영화
램,발디마르 요한손,오드,2021-12-29,장편,기타,123,140091110,15095,"82,947,670","8,579",공포(호러),15세관람가,독립/예술영화
런어웨이즈,플로리아 시지스몬디,(주)넥스트엔터테인먼트월드(NEW),2010-06-24,장편,미국,76,111779483,15088,"51,140,000","6,708",드라마,청소년관람불가,독립/예술영화
슈퍼소닉,매트 화이트크로스,주식회사 씨네룩스,2016-11-24,장편,영국,38,126445600,15074,"83,961,100","9,837",다큐멘터리,15세관람가,독립/예술영화
블루 발렌타인,데릭 시엔프랜스,(주)영화사 진진,2012-05-31,장편,미국,15,114887500,15053,"97,175,000","12,216",드라마,청소년관람불가,독립/예술영화
뷰티풀 라이,필리프 팔라도,(주)씨제이이엔엠,2015-03-26,장편,미국,91,112466200,15050,"60,091,500","7,900",드라마,12세관람가,독립/예술영화
호비와 후후의 대모험: 무지개꽃을 구하라,히라바야시 이사무,(주)머스트씨무비,2013-09-26,장편,일본,45,97632500,15050,"30,519,000","4,385",애니메이션,전체관람가,일반영화
라이드 : 나에게로의 여행,헬렌 헌트,(주)티캐스트,2015-07-16,장편,미국,29,123755700,15039,"97,098,900","11,239",드라마,15세관람가,독립/예술영화
크리드2,스티븐 카플 주니어,워너브러더스 코리아(주),2019-02-21,장편,미국,298,122284190,15023,"45,949,660","5,556",액션,12세관람가,일반영화
이케아 옷장에서 시작된 특별난 여행,켄 스콧,(주)스마일이엔티,2019-07-18,장편,프랑스,71,122340770,15019,"78,373,540","9,295",드라마,12세관람가,독립/예술영화
"틱, 틱... 붐!",린-마누엘 미란다,씨제이 씨지브이(CJ CGV)(주),2021-11-12,장편,미국,108,141985100,15019,"96,395,060","10,447",드라마,12세관람가,일반영화
행복한 사전,이시이 유야,씨네그루(주)다우기술,2014-02-20,장편,일본,25,117177600,15017,"99,422,500","12,484",드라마,전체관람가,독립/예술영화
치코와 리타,토노 에란도,찬란,2012-01-05,장편,기타,17,119535100,15001,"103,124,600","12,495",애니메이션,15세관람가,독립/예술영화
머나먼 사랑,마틴 캠벨,UIP코리아,2004-02-13,장편,미국,0,0,15000,0,"1,582",드라마,15세관람가,일반영화
프렌드 존,차야놉 분프라콥,(주)디스테이션,2019-10-30,장편,기타,104,118749200,14991,"45,947,000","5,770",멜로/로맨스,12세관람가,독립/예술영화
고양이를 빌려드립니다,오기가미 나오코,(주)영화사 조제,2012-12-13,장편,일본,9,115430500,14983,"95,190,000","11,976",드라마,12세관람가,독립/예술영화
캡틴 판타스틱,매트 로스,(주)팝엔터테인먼트,2016-11-30,장편,미국,86,114188400,14976,"60,702,800","7,649",드라마,15세관람가,독립/예술영화
버진 스노우,그렉 아라키,(주)영화사오원,2014-12-10,장편,프랑스,126,113076354,14964,"53,829,954","7,042",미스터리,청소년관람불가,독립/예술영화
로즈,짐 쉐리단,(주)박수엔터테인먼트,2017-04-12,장편,기타,125,113253541,14955,"56,567,241","7,246",멜로/로맨스,15세관람가,독립/예술영화
MB의 추억,김재환,스튜디오느림보,2012-10-18,장편,한국,5,112375100,14954,"78,323,600","9,844",다큐멘터리,15세관람가,독립/예술영화
레이디 채털리,파스칼 페랑,(주)영화사 진진,2007-07-11,장편,프랑스,0,0,14932,0,"11,654",멜로/로맨스,청소년관람불가,독립/예술영화
하나와 미소시루,아쿠네 토모아키,(주)영화사 진진,2016-04-27,장편,일본,104,112899538,14925,"68,959,238","8,790",가족,전체관람가,독립/예술영화
사랑이 이긴다,민병훈,(주)리틀빅픽쳐스,2015-09-10,장편,한국,48,114003900,14916,"39,686,100","4,988",가족,15세관람가,독립/예술영화
십개월의 미래,남궁선,그린나래미디어(주),2021-10-14,장편,한국,158,105627180,14915,"60,374,910","8,956",드라마,12세관람가,독립/예술영화
네스트,플로렝 에밀리오 시리,코리아픽쳐스(주),2003-08-14,장편,프랑스,0,0,14914,0,"7,913",액션,15세관람가,일반영화
브로큰 임브레이스,페드로 알모도바르,해피송,2009-11-19,장편,기타,6,113091983,14880,"98,694,000","12,936",드라마,청소년관람불가,독립/예술영화
토이 가디언즈,신우,(주)팝엔터테인먼트,2018-03-15,장편,중국,136,114322000,14857,"26,180,900","3,225",애니메이션,전체관람가,독립/예술영화
군산: 거위를 노래하다,장률,(주)트리플픽쳐스,2018-11-08,장편,한국,92,120752500,14848,"66,099,100","7,622",드라마,15세관람가,독립/예술영화
카센타,하윤재,(주)트리플픽쳐스,2019-11-27,장편,한국,138,112552000,14839,"33,433,340","3,842",범죄,15세관람가,독립/예술영화
이민자,제임스 그레이,주식회사 씨네룩스,2015-09-03,장편,미국,36,115862023,14807,"69,433,323","8,385",드라마,15세관람가,독립/예술영화
극장판 엉덩이 탐정: 텐텐마을의 수수께끼,시바타 히로키,(주)넥스트엔터테인먼트월드(NEW),2020-09-24,장편,일본,157,109191540,14799,"21,351,240","2,745",애니메이션,전체관람가,일반영화
"러블리, 스틸",니콜라스 패클러,(주)에스와이코마드,2010-12-23,장편,미국,8,116034067,14790,"99,700,500","12,662",드라마,12세관람가,독립/예술영화
나쁜놈은 죽는다,손호,TCO(주)더콘텐츠온,2016-02-04,장편,중국,138,115698700,14767,"25,446,500","2,972",코미디,15세관람가,일반영화
"하늘을 나는 강아지, 비포와 친구들",이도 엔젤,(주)팝엔터테인먼트,2014-03-13,장편,기타,142,99524400,14746,"23,210,300","3,072",애니메이션,전체관람가,일반영화
데드폴,스테판 루조비츠키,(주)에스비에스콘텐츠허브,2013-01-23,장편,미국,82,101887000,14744,"45,079,000","6,658",범죄,청소년관람불가,일반영화
비거 스플래쉬,루카 구아다그니노,찬란,2016-08-03,장편,기타,40,116255129,14711,"77,902,529","9,495",멜로/로맨스,청소년관람불가,독립/예술영화
69 식스티 나인,이상일,스폰지,2005-03-25,장편,일본,0,0,14711,0,"11,187",드라마,15세관람가,일반영화
빅 식,마이클 쇼월터,(주)리틀빅픽쳐스,2018-07-18,장편,미국,136,118693400,14697,"69,176,100","8,390",멜로/로맨스,15세관람가,독립/예술영화
빅풋 주니어2: 패밀리가 떴다,벤 스타센,(주)이수C&E,2021-01-06,장편,기타,308,121766630,14697,"23,235,840","2,601",애니메이션,전체관람가,일반영화
쇼를 사랑한 남자,스티븐 소더버그,(주)티캐스트콘텐츠허브,2013-10-09,장편,미국,26,112817792,14696,"95,643,792","12,054",드라마,청소년관람불가,독립/예술영화
콜로설,나초 비갈론도,(주)드림팩트엔터테인먼트,2017-04-20,장편,기타,305,114967100,14687,"47,376,900","5,753",액션,12세관람가,독립/예술영화
돈 워리,구스 반 산트,그린나래미디어(주),2019-07-25,장편,미국,55,116449854,14684,"79,187,914","9,679",드라마,15세관람가,독립/예술영화
아픈 만큼 사랑한다,임준현,(주)드림팩트엔터테인먼트,2019-04-03,장편,한국,121,99333600,14682,"36,978,500","5,025",다큐멘터리,전체관람가,독립/예술영화
안녕?! 오케스트라,이철하,(주)영화사 진진,2013-11-28,장편,한국,49,91780500,14665,"59,867,500","8,722",다큐멘터리,전체관람가,독립/예술영화
나루토-대흥분! 초승달 섬의 애니멀 소동,츠루 토시요키,(주)디스테이션,2007-01-04,장편,일본,0,0,14663,0,"5,852",애니메이션,전체관람가,독립/예술영화
아마데우스 감독판,밀로스 포만,시네마 뉴원,2015-10-29,장편,미국,31,118519400,14628,"88,887,400","10,523",드라마,12세관람가,독립/예술영화
우리가 사랑이라고 믿는 것,윌리엄 니콜슨,(주)티캐스트,2022-02-24,장편,영국,44,135121030,14601,"102,084,230","10,620",드라마,12세관람가,독립/예술영화
굿바이 레닌,볼프강 벡커,(주)동숭아트센터,2003-10-24,장편,독일,0,0,14595,0,"13,151",드라마,12세관람가,독립/예술영화
피노키오의 모험,안나 저스티스,(주)소나무픽쳐스,2014-09-18,장편,독일,54,105233300,14557,"20,845,200","2,769",애니메이션,전체관람가,일반영화
이번엔 잘 되겠지,이승수,THE 픽쳐스,2021-07-08,장편,한국,48,69923000,14528,"20,334,800","8,611",코미디,15세관람가,독립/예술영화
시민 노무현,백재호,(주)삼백상회,2019-05-23,장편,한국,174,116930250,14500,"54,033,380","6,336",다큐멘터리,12세관람가,독립/예술영화
엘리펀트 송,찰스 비네임,(주)엣나인필름,2015-06-11,장편,기타,49,113991400,14488,"74,816,800","9,027",미스터리,15세관람가,독립/예술영화
모리스,제임스 아이보리,알토미디어(주),2019-11-07,장편,영국,50,120533523,14484,"78,059,423","8,874",드라마,15세관람가,독립/예술영화
공정사회,이지승,(주)엣나인필름,2013-04-18,장편,한국,37,97348000,14461,"38,234,500","5,377",드라마,청소년관람불가,독립/예술영화
아사코,하마구치 류스케,(주)이수C&E,2019-03-14,장편,일본,167,124515619,14441,"82,586,709","9,254",드라마,12세관람가,독립/예술영화
열두명의 웬수들2,아담 쉥크만,이십세기폭스코리아(주),2006-01-26,장편,미국,0,0,14440,0,"3,240",코미디,전체관람가,일반영화
부활,구수환,(주)중헌홀딩스,2020-07-09,장편,한국,83,112596500,14437,"35,630,500","4,343",다큐멘터리,전체관람가,일반영화
어느 하녀의 일기,브누와 쟉꼬,주식회사 씨네룩스,2015-08-06,장편,프랑스,37,110710900,14436,"74,383,400","9,274",드라마,청소년관람불가,독립/예술영화
갬빗,마이클 호프만,(주)나이너스엔터테인먼트,2013-11-28,장편,미국,94,95213128,14426,"56,324,128","8,253",코미디,15세관람가,독립/예술영화
춘몽,장률,(주)프레인글로벌,2016-10-13,장편,한국,96,114343700,14423,"58,604,500","7,095",드라마,15세관람가,독립/예술영화
카우 삼총사,윌 핀,한국소니픽쳐스릴리징브에나비스타영화㈜,2004-08-06,장편,미국,0,0,14396,0,"5,789",애니메이션,전체관람가,일반영화
무수단,구모,오퍼스픽쳐스(유),2016-03-03,장편,한국,228,112188400,14386,"27,050,200","3,369",미스터리,15세관람가,일반영화
커넥트,제이콥 체이스,(주)이수C&E,2021-01-20,장편,미국,386,127565260,14374,"29,122,840","3,159",공포(호러),15세관람가,독립/예술영화
리틀 보이,알레한드로 몬테베르드,플러스엠 엔터테인먼트,2015-12-10,장편,미국,143,100778300,14343,"29,966,300","3,931",드라마,12세관람가,독립/예술영화
너는 여기에 없었다,린 램지,(주)팝엔터테인먼트,2018-10-04,장편,프랑스,47,127181450,14336,"85,128,250","9,337",드라마,15세관람가,독립/예술영화
더 문,던칸 존스,(주)영화사구안,2009-11-26,장편,영국,46,103466465,14331,"49,848,500","6,671",SF,12세관람가,독립/예술영화
터치 오브 라이트,장영치,씨너스엔터테인먼트(주),2013-03-14,장편,기타,128,94716000,14323,"59,967,000","9,098",드라마,전체관람가,독립/예술영화
노스 컨츄리,니키 카로,워너브러더스 코리아(주),2006-04-27,장편,미국,0,0,14300,0,"9,759",드라마,15세관람가,일반영화
브링 홈: 아버지의 땅,텐진 체탄 초클리,(주)드림팩트엔터테인먼트,2016-09-01,장편,한국,36,111180200,14289,"68,202,000","8,502",다큐멘터리,전체관람가,독립/예술영화
