,순번,영화명,감독,배급사,개봉일,영화형태,국적,전국 스크린수,전국 매출액,전국 관객수,서울 매출액,서울 관객수,장르,등급,영화구분,연도,월,계절,총 관객수,코로나,출연,평점
2413,3457,반지의 제왕 : 반지원정대 (확장판),피터 잭슨,디스테이션,2017-01-11,장편,기타,74,470027900,35758,"214,815,000","16,464",판타지,12세관람가,일반영화,2017,1,겨울,219876227,0,"['일라이저 우드', '이안 맥켈런', '리브 타일러', '비고 모텐슨', '숀 애스틴', '케이트 블란쳇']",9.31
2414,3458,지구대표 롤링스타즈,임상준,롯데엔터테인먼트,2011-03-24,장편,한국,171,230047000,35578,"62,867,000","9,155",애니메이션,전체관람가,일반영화,2011,3,봄,159724465,0,"['류덕환', '류승룡', '심은경', '이병준', '임호', '김희정', '최원영', '오연아', '안상태']",6.47
2415,3460,"미안해요, 리키",켄 로치,영화사 진진,2019-12-19,장편,프랑스,69,281591580,35519,"186,480,660","22,204",드라마,12세관람가,독립/예술영화,2019,12,겨울,226678777,0,"['크리스 히친', '데비 허니우드']",9.25
2416,3461,빌리와 용감한 녀석들: 치킨 히어로,가브리엘 리바 팔라시오 알라트리스테,박수엔터테인먼트,2016-02-17,장편,미국,241,248003600,35517,"56,138,700","7,673",애니메이션,전체관람가,독립/예술영화,2016,2,겨울,217026182,0,"['브루노 비치어', '안젤리카 베일', '오마르 차파로', '이재범', '이경태', '김민정']",7.9
2417,3463,잠깐만 회사 좀 관두고 올게,나루시마 이즈루,이수C&E,2017-10-19,장편,일본,271,279455400,35429,"129,589,300","16,042",드라마,12세관람가,독립/예술영화,2017,10,가을,219876227,0,"['후쿠시 소우타', '쿠도 아스카']",8.2
2418,3467,브루클린의 멋진 주말,리차드 론크레인,영화사 진진,2016-01-21,장편,미국,103,264523800,35318,"154,872,100","19,897",드라마,12세관람가,독립/예술영화,2016,1,겨울,217026182,0,"['모건 프리먼', '다이안 키튼']",8.39
2419,3468,우리의 20세기,마이크 밀스,그린나래미디어,2017-09-27,장편,미국,98,287148600,35296,"198,335,400","23,503",드라마,15세관람가,독립/예술영화,2017,9,가을,219876227,0,"['엘르 패닝', '빌리 크루덥', '그레타 거윅', '아네트 베닝', '루카스 제이드 주먼']",8.25
2420,3469,세 번째 살인,고레에다 히로카즈,티캐스트,2017-12-14,장편,일본,119,287360000,35271,"193,712,800","22,936",스릴러,15세관람가,독립/예술영화,2017,12,겨울,219876227,0,"['후쿠야마 마사하루', '야쿠쇼 코지', '히로세 스즈']",7.69
2421,3470,어른들은 몰라요,이환,리틀빅픽쳐스,2021-04-15,장편,한국,209,340307750,35264,"105,098,400","11,459",드라마,청소년관람불가,독립/예술영화,2021,4,봄,60531087,1,"['이유미', '하니', '신햇빛', '이환']",4.57
2422,3471,위핏,드류 베리모어,롯데엔터테인먼트,2010-02-18,장편,미국,124,225133182,35241,"60,210,000","8,993",드라마,12세관람가,일반영화,2010,2,겨울,147759214,0,"['엘리엇 페이지', '마샤 게이 하든']",8.01
2423,3472,처음 본 그녀에게 프로포즈하기,마이클 이안 블랙,롯데엔터테인먼트,2009-09-09,장편,미국,169,257847427,35213,"82,756,500","10,815",코미디,15세관람가,일반영화,2009,9,가을,155398654,0,"['제이슨 빅스', '아일라 피셔']",6.25
2424,3473,배니싱: 미제사건,드니 데르쿠르,스튜디오 산타클로스엔터테인먼트,2022-03-30,장편,프랑스,561,301323110,35144,"112,804,810","13,463",범죄,15세관람가,일반영화,2022,3,봄,112805094,1,"['유연석', '올가 쿠릴렌코', '예지원']",4.08
2425,3474,은혼 더 파이널,기타,워터홀컴퍼니,2021-07-22,장편,일본,170,337548850,35126,"121,215,400","12,000",애니메이션,15세관람가,일반영화,2021,7,여름,60531087,1,"['스기타 토모카즈', '사카구치 다이스케', '쿠기미야 리에', '이시다 아키라', '코야스 타케히토']",9.25
2426,3476,키코리키: 황금모자의 비밀,데니스 체르노프,영화사 빅,2017-01-25,장편,기타,211,248074100,35111,"64,335,100","8,090",애니메이션,전체관람가,독립/예술영화,2017,1,겨울,219876227,0,"['비니 펜나', '피터 린츠', '마이크 폴락', '마크 톰슨']",7.54
2427,3478,"그 시절, 우리가 좋아했던 소녀",구파도,이놀미디어,2012-08-22,장편,기타,113,248335570,34995,"155,256,070","21,563",멜로/로맨스,15세관람가,독립/예술영화,2012,8,여름,194890587,0,"['가진동', '천옌시']",9.02
2428,3479,임피 원더랜드 가다,라인하르트 클루스,씨제이 씨지브이,2009-06-11,장편,독일,64,214695202,34995,"62,125,500","9,657",애니메이션,전체관람가,일반영화,2009,6,여름,155398654,0,"['앙케 엥겔케', '올리베르 칼코페']",6.95
2429,3482,"오늘 밤, 로맨스 극장에서",타케우치 히데키,디스테이션,2018-07-11,장편,일본,155,294851000,34897,"127,717,400","14,531",판타지,전체관람가,독립/예술영화,2018,7,여름,216385269,0,"['아야세 하루카', '사카구치 켄타로']",8.39
2430,3484,뒤틀린 집,강동헌,스튜디오디에이치엘,2022-07-13,장편,한국,156,331549100,34886,"80,178,500","9,073",공포(호러),15세관람가,일반영화,2022,7,여름,112805094,1,"['서영희', '김보민', '김민재']",4.15
2431,3486,펭귄 하이웨이,이시다 히로야스,넥스트엔터테인먼트월드,2018-10-18,장편,일본,338,276934100,34795,"105,306,600","12,079",애니메이션,전체관람가,독립/예술영화,2018,10,가을,216385269,0,"['아오이 유우', '키타 카나', '쿠기미야 리에', '한 메구미']",6.71
2432,3488,뫼비우스,김기덕,넥스트엔터테인먼트월드,2013-09-05,장편,한국,128,250644579,34740,"112,900,079","14,992",드라마,청소년관람불가,독립/예술영화,2013,9,가을,213351030,0,"['조재현', '서영주', '이나라']",4.46
2433,3492,빠삐용,마이클 노어,드림팩트엔터테인먼트,2019-02-27,장편,미국,191,275814950,34638,"104,659,580","12,996",범죄,15세관람가,독립/예술영화,2019,2,겨울,226678777,0,"['찰리 허냄', '라미 말렉']",8.64
2434,3494,녹터널 애니멀스,톰 포드,유니버설픽쳐스인터내셔널 코리아,2017-01-11,장편,미국,219,284555179,34616,"175,748,079","20,648",드라마,청소년관람불가,독립/예술영화,2017,1,겨울,219876227,0,"['에이미 아담스', '제이크 질렌할', '마이클 섀넌', '애런 존슨']",8.08
2435,3495,신은 죽지 않았다 2,해롤드 크론크,에스와이코마드,2016-04-07,장편,미국,96,249592600,34584,"104,715,400","14,701",드라마,12세관람가,독립/예술영화,2016,4,봄,217026182,0,"['멜리사 조안 하트', '제시 멧칼피', '데이빗 A.R. 화이트', '헤일리 오랜티아']",8.29
2436,3496,파운더,존 리 행콕,CGV아트하우스,2017-04-20,장편,미국,288,274920900,34517,"147,735,300","17,982",드라마,15세관람가,독립/예술영화,2017,4,봄,219876227,0,"['마이클 키튼', '닉 오퍼맨', '존 캐럴 린치']",8.41
2437,3498,필로미나의 기적,스티븐 프리어스,씨네그루다우기술,2014-04-16,장편,영국,194,249884600,34501,"129,139,100","17,081",드라마,12세관람가,독립/예술영화,2014,4,봄,215068958,0,"['주디 덴치', '스티브 쿠건', '시모네 라비브']",8.51
2438,3499,극장판 레이디버그: 미라클스톤의 비밀,토마스 아스트뤽,삼지애니메이션,2018-01-25,장편,프랑스,305,254692500,34466,"58,311,300","7,317",애니메이션,전체관람가,일반영화,2018,1,겨울,216385269,0,"['여민정', '남도형', '홍시호']",9.39
2439,3504,"헤일, 시저!",에단 코엔,유니버설픽쳐스인터내셔널 코리아,2016-03-24,장편,미국,253,271122300,34295,"156,527,000","19,272",코미디,12세관람가,독립/예술영화,2016,3,봄,217026182,0,"['조슈 브롤린', '조지 클루니', '채닝 테이텀', '랄프 파인즈', '틸다 스윈튼', '조나 힐', '스칼릿 조핸슨', '엘든 이렌리치', '프란시스 맥도맨드']",7.11
2440,3506,봄날,이돈구,콘텐츠판다,2022-04-27,장편,한국,455,239876830,34236,"92,407,970","15,878",드라마,15세관람가,독립/예술영화,2022,4,봄,112805094,1,['손현주'],7.5
2441,3507,더 플랜,최진성,엣나인필름,2017-04-20,장편,한국,156,263526895,34225,"126,773,395","16,124",다큐멘터리,15세관람가,독립/예술영화,2017,4,봄,219876227,0,"['김어준', '김재광', '헨리 E. 브래디', '필립 B. 스타크', '데이비드 D. 딜', '베브 해리스 ', '클린트 커티스', '존 C. 보니파즈', '더글라스 W. 존스', '브래드 프리드먼', '현화신', '전희경', '콘스탄츠 커츠', '롭 홍크레이프', '울리히 비스너', '카리나 스콘', '이정렬', '송영길', '박한용', '권석철', '한홍구', '조해수', '조유빈', '송병우', '윤환철', '김난경', '최영남', '봉투 Y', '봉투 K', '봉투 T', '김상호', '곽경숙', '강선미', '한길순', '권성선']",8.62
2442,3509,7번째 내가 죽던 날,라이 루소 영,키다리이엔티,2017-05-31,장편,미국,230,259877400,34184,"80,398,600","10,255",드라마,15세관람가,독립/예술영화,2017,5,봄,219876227,0,['조이 도이치'],7.53
2443,3510,서치 아웃,곽정,스톰픽쳐스코리아,2020-04-15,장편,한국,355,297167000,34115,"64,429,740","7,283",스릴러,15세관람가,독립/예술영화,2020,4,봄,59523967,1,"['이시언', '김성철', '허가윤', '김서연']",4.02
2444,3512,"아치의 노래, 정태춘",고영재,넥스트엔터테인먼트월드,2022-05-18,장편,한국,149,323859210,34053,"123,296,650","12,574",다큐멘터리,전체관람가,독립/예술영화,2022,5,봄,112805094,1,"['<b>정태춘</b>', '박은옥']",9.39
2445,3514,빅 웨딩,저스틴 잭햄,나이너스엔터테인먼트,2013-06-27,장편,미국,166,231885500,33993,"138,156,000","20,005",멜로/로맨스,청소년관람불가,일반영화,2013,6,여름,213351030,0,"['아만다 사이프리드', '벤 반스', '로버트 드 니로', '캐서린 헤이글', '다이안 키튼', '수잔 서랜든', '로빈 윌리엄스']",6.48
2446,3516,어메이징 메리,마크 웹,이십세기폭스코리아,2017-10-04,장편,미국,61,272826500,33901,"148,059,200","18,198",드라마,12세관람가,독립/예술영화,2017,10,가을,219876227,0,"['크리스 에반스', '제니 슬레이트', '옥타비아 스펜서', '맥케나 그레이스', '린제이 던칸']",9.23
2447,3517,복숭아나무,구혜선,넥스트엔터테인먼트월드,2012-10-31,장편,한국,201,240103112,33884,"102,086,597","13,837",멜로/로맨스,15세관람가,일반영화,2012,10,가을,194890587,0,"['조승우', '류덕환', '남상미']",7.2
2448,3524,코난: 암흑의 시대,마커스 니스펠,씨제이이엔엠,2012-04-05,장편,미국,198,257709000,33469,"82,771,500","9,981",판타지,청소년관람불가,일반영화,2012,4,봄,194890587,0,"['제이슨 모모아', '레이첼 니콜스', '스티븐 랭', '론 펄먼', '로즈 맥고완']",7.79
2449,3525,리틀드래곤 코코넛,니나 웰스,영화사 빅,2015-07-02,장편,독일,209,242862400,33464,"53,646,100","7,072",애니메이션,전체관람가,독립/예술영화,2015,7,여름,217299523,0,"['김경희', '유지원', '이소은', '임채헌', '박상훈']",8.6
2450,3526,배틀 오브 비보이,벤슨 리,월트디즈니스튜디오스코리아,2014-01-09,장편,미국,80,214900500,33360,"45,827,500","7,054",드라마,12세관람가,일반영화,2014,1,겨울,215068958,0,"['조쉬 펙', '조쉬 할로웨이', '크리스 브라운']",7.55
2451,3527,몬스터 신부: 101번째 프로포즈,기타,와이드 릴리즈,2022-12-28,장편,기타,226,297426600,33358,"56,770,400","6,674",애니메이션,전체관람가,독립/예술영화,2022,12,겨울,112805094,1,"['황창영', '박시윤', '서정익', '정성원', '최정현']",7.09
2452,3528,애프터썬,기타,그린나래미디어,2023-02-01,장편,영국,64,326148634,33267,"238,894,653","23,173",드라마,12세관람가,독립/예술영화,2023,2,겨울,112805094,0,"['폴 메스칼', '프랭키 코리오']",8.45
2453,3529,무한대를 본 남자,맷 브라운,판씨네마,2016-11-03,장편,영국,309,254945754,33188,"98,323,454","12,460",드라마,12세관람가,독립/예술영화,2016,11,가을,217026182,0,"['데브 파텔', '제레미 아이언스']",8.46
2454,3530,스파이더맨: 노 웨이 홈 '펀버전',존 왓츠,소니픽쳐스엔터테인먼트코리아극장배급지점,2022-10-05,장편,미국,347,363383731,33071,"127,473,305","10,974",액션,12세관람가,일반영화,2022,10,가을,112805094,1,"['톰 홀랜드', '젠데이아 콜먼', '베네딕트 컴버배치', '존 파브로', '제이콥 배덜런', '마리사 토메이', '알프리드 몰리나']",8.92
2455,3531,"땡큐, 대디",닐스 타베니어,영화사 빅,2015-04-23,장편,프랑스,252,236688561,33036,"113,845,761","15,784",드라마,전체관람가,독립/예술영화,2015,4,봄,217299523,0,"['알렉산드라 라미', '자크 갬블랭', '파비앙 에로', '소피 드 퓌어스트']",8.25
2456,3536,개들의 섬,웨스 앤더슨,이십세기폭스코리아,2018-06-21,장편,미국,121,284739300,32789,"191,546,000","21,688",코미디,12세관람가,일반영화,2018,6,여름,216385269,0,"['브라이언 크랜스톤', '틸다 스윈튼', '빌 머레이', '에드워드 노튼', '코유 랜킨', '리브 슈라이버', '쿠니치 노무라']",8.35
2457,3537,괴기맨숀,조바른,콘텐츠판다,2021-06-30,장편,한국,131,330369600,32752,"102,253,800","10,142",공포(호러),15세관람가,일반영화,2021,6,여름,60531087,1,"['성준', '김홍파', '김보라']",6.23
2458,3539,킬 유어 달링,존 크로키다스,영화사 진진,2014-10-16,장편,미국,93,255344020,32668,"157,205,820","19,526",드라마,청소년관람불가,독립/예술영화,2014,10,가을,215068958,0,"['다니엘 래드클리프', '엘리자베스 올슨', '데인 드한', '마이클 C. 홀', '벤 포스터', '잭 휴스턴', '제니퍼 제이슨 리']",8.21
2459,3541,바다 탐험대 옥토넛 육지수호 대작전 : 열대우림을 지켜라!,기타,와이드 릴리즈,2023-02-23,장편,영국,284,290132400,32590,"50,484,500","5,513",애니메이션,전체관람가,독립/예술영화,2023,2,겨울,112805094,0,"['하성용', '정재헌', '엄상현', '윤승희', '김율', '유동균', '김정은', '한경화', '박성영', '이재현']",2.43
2460,3542,썸머 필름을 타고!,마츠모토 소우시,싸이더스,2022-07-20,장편,일본,65,307797026,32532,"213,600,106","22,290",기타,전체관람가,독립/예술영화,2022,7,여름,112805094,1,"['이토 마리카', '카네코 다이치', '이노리 키라라', '카와이 유미']",7.55
2461,3544,거미줄에 걸린 소녀,페드 알바레즈,소니픽쳐스엔터테인먼트코리아극장배급지점,2018-11-28,장편,미국,313,255329200,32418,"95,966,450","11,886",액션,15세관람가,일반영화,2018,11,가을,216385269,0,"['클레어 포이', '실비아 획스', '스베리르 구드나손']",7.87
2462,3545,인어공주 : 새로운 모험의 시작,아담 추,예지림엔터테인먼트,2016-11-03,장편,중국,262,243970300,32350,"38,997,300","4,628",애니메이션,전체관람가,독립/예술영화,2016,11,가을,217026182,0,"['김경희', '김연우', '윤세웅', '홍진욱']",4.82
2463,3548,뮤턴트: 다크 에이지,사이먼 헌터,넥스트엔터테인먼트월드,2009-01-08,장편,미국,101,219920268,32267,"67,641,000","9,343",액션,청소년관람불가,일반영화,2009,1,겨울,155398654,0,"['토마스 제인', '론 펄먼']",5.23
2464,3552,클라우즈 오브 실스마리아,올리비에 아사야스,나이너스엔터테인먼트,2014-12-18,장편,프랑스,53,254585599,32126,"197,407,399","24,311",드라마,15세관람가,독립/예술영화,2014,12,겨울,215068958,0,"['클로이 모레츠', '줄리엣 비노쉬', '크리스틴 스튜어트']",8.15
2465,3554,극장판 위 베어 베어스: 곰 브라더스,매니 에르난데스,팝엔터테인먼트,2017-08-24,장편,미국,307,230410600,32021,"44,667,800","5,612",애니메이션,전체관람가,일반영화,2017,8,여름,219876227,0,"['송준석', '김명준', '이주창']",7.57
