순번,영화명,네이버URL,이미지URL,연도,감독,출연,평점
830,한 번도 안 해본 여자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100819,https://ssl.pstatic.net/imgmovie/mdi/mit110/1008/100819_P01_101947.jpg,2013,['안철호'],"['황우슬혜', '김사희', '김진우', '김종석', '민성욱', '오민석']",4.13
831,갱,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189631,https://ssl.pstatic.net/imgmovie/mdi/mit110/1896/189631_P05_110520.jpg,2019,['조바른'],"['차지혁', '조선기', '옥윤중', '백재민', '김대한', '이정현']",6.03
832,매스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=201336,https://ssl.pstatic.net/imgmovie/mdi/mit110/2013/201336_P18_111200.jpg,2021,['프란 크랜즈'],"['제이슨 아이삭스', '앤 도드', '마샤 플림튼', '리드 버니']",8.37
834,어폴로지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=151282,https://ssl.pstatic.net/imgmovie/mdi/mit110/1512/151282_P26_155629.jpg,2016,['티파니 슝'],"['길원옥', '차오', '아델라']",9.40
835,리지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168019,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168019_P24_142401.jpg,2018,['크레이그 맥닐'],"['크리스틴 스튜어트', '클로에 세비니']",7.93
836,드래곤 기사단,https://movie.naver.com/movie/bi/mi/basic.nhn?code=115490,https://ssl.pstatic.net/imgmovie/mdi/mit110/1154/115490_P02_143056.jpg,2012,"['리카르도 라몬', '앵겔 이즈퀴에르도']","['김경희', '이지현']",5.46
837,러빙,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143460,https://ssl.pstatic.net/imgmovie/mdi/mit110/1434/143460_P18_100546.jpg,2016,['제프 니콜스'],"['조엘 에저튼', '마이클 섀넌', '마튼 초카스', '루스 네가']",8.36
838,슈퍼 레이스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186931,https://ssl.pstatic.net/imgmovie/mdi/mit110/1869/186931_P16_135316.jpg,2018,['브누아 고부'],"['소냐 볼', '루신다 데이비스', '노엘 휘셔', '소피 카디유', '토드 펜넬']",8.28
839,연애의 기술,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109912,https://ssl.pstatic.net/imgmovie/mdi/mit110/1099/109912_P04_145503.jpg,2013,['이수성'],"['서지석', '홍수아', '한수아']",2.56
840,나의 엔젤,https://movie.naver.com/movie/bi/mi/basic.nhn?code=162200,https://ssl.pstatic.net/imgmovie/mdi/mit110/1622/162200_P06_103758.jpg,2017,['해리 클레븐'],"['엘리나 로웬슨', '플뢰르 제프리어', '한나 부드로', '마야 도리', '프랑소와 빈센텔리']",8.28
841,아워 바디,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179095,https://ssl.pstatic.net/imgmovie/mdi/mit110/1790/179095_P24_103617.jpg,2018,['한가람'],"['최희서', '안지혜', '김정영']",6.58
842,완벽한 가족,https://movie.naver.com/movie/bi/mi/basic.nhn?code=188470,https://ssl.pstatic.net/imgmovie/mdi/mit110/1884/188470_P10_153222.jpg,2019,['로저 미첼'],"['샘 닐', '수잔 서랜든', '미아 와시코브스카', '케이트 윈슬렛']",7.19
843,지저귀는 새는 날지 않는다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194693,https://ssl.pstatic.net/imgmovie/mdi/mit110/1946/194693_P12_144059.jpg,2020,['마키타 카오리'],"['신가키 타루스케', '하타노 와타루', '남도형', '박상훈', '박성태', '전승화', '정주원', '정성훈', '송하림', '신범식']",8.22
844,에스코바르,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154273,https://ssl.pstatic.net/imgmovie/mdi/mit110/1542/154273_P14_143312.jpg,2017,['페르난도 레온 데 아라노아'],"['하비에르 바르뎀', '페넬로페 크루즈']",8.10
845,내일의 안녕,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142330,https://ssl.pstatic.net/imgmovie/mdi/mit110/1423/142330_P16_112040.jpg,2015,['훌리오 메뎀'],"['페넬로페 크루즈', '루이스 토사', '에시어 엑센디아']",8.39
846,괴짜들의 로맨스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=195184,https://ssl.pstatic.net/imgmovie/mdi/mit110/1951/195184_P12_170933.jpg,2020,['류명의'],"['사흔영', '임백굉']",7.13
847,고스트 스토리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158256,https://ssl.pstatic.net/imgmovie/mdi/mit110/1582/158256_P13_101141.jpg,2017,['데이빗 로워리'],"['케이시 애플렉', '루니 마라']",7.61
848,타임 투게더,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149501,https://ssl.pstatic.net/imgmovie/mdi/mit110/1495/149501_P13_105346.jpg,2016,['마크 윌리엄스'],"['제라드 버틀러', '윌렘 대포', '그레첸 몰', '맥스 젠킨스']",8.50
849,마라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178403,https://ssl.pstatic.net/imgmovie/mdi/mit110/1784/178403_P11_110201.jpg,2018,['클라이브 톤지'],"['올가 쿠릴렌코', '하비에르 보텟']",6.45
851,애플,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196473,https://ssl.pstatic.net/imgmovie/mdi/mit110/1964/196473_P19_153413.jpg,2020,['크리스토스 니코우'],"['알리스 세르베탈리스', '소피아 게오르고바실리']",7.78
852,더 리치,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118346,https://ssl.pstatic.net/imgmovie/mdi/mit110/1183/118346_P25_154714.jpg,2014,['진-밥티스트 레오네티'],"['마이클 더글라스', '제레미 어바인', '한나 맹간 로렌스']",7.28
853,크레센도,https://movie.naver.com/movie/bi/mi/basic.nhn?code=186410,https://ssl.pstatic.net/imgmovie/mdi/mit110/1864/186410_P12_112710.jpg,2019,['드로 자하비'],"['페테르 시모니슈에크', '괴츠 오토', '다니엘 돈스코이', '사브리나 아마리', '메흐디 메스카르', '비비아나 베글라우']",8.93
854,딥워터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194409,https://ssl.pstatic.net/imgmovie/mdi/mit110/1944/194409_P10_113531.jpg,2020,['요아힘 헤덴'],"['모아 감멜', '매들린 마틴']",3.89
855,제3의 사랑,https://movie.naver.com/movie/bi/mi/basic.nhn?code=126504,https://ssl.pstatic.net/imgmovie/mdi/mit110/1265/126504_P03_100943.jpg,2014,['이재한'],"['송승헌', '유역비']",7.40
856,백트랙,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129044,https://ssl.pstatic.net/imgmovie/mdi/mit110/1290/129044_P21_171345.jpg,2015,['마이클 페트로니'],"['애드리언 브로디', '샘 닐', '로빈 맥레비']",6.76
857,비밀의 정원,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189620,https://ssl.pstatic.net/imgmovie/mdi/mit110/1896/189620_P14_134513.jpg,2019,['박선주'],"['한우연', '전석호']",7.60
858,팜 스프링스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191820,https://ssl.pstatic.net/imgmovie/mdi/mit110/1918/191820_P09_140034.jpg,2020,['맥스 바바코우'],"['크리스틴 밀리오티', '앤디 샘버그', 'J.K. 시몬스']",7.70
859,콜럼버스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154206,https://ssl.pstatic.net/imgmovie/mdi/mit110/1542/154206_P10_165407.jpg,2017,['코고나다'],"['존 조', '헤일리 루 리차드슨']",7.95
860,파이터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=198306,https://ssl.pstatic.net/imgmovie/mdi/mit110/1983/198306_P18_180811.jpg,2020,['윤재호'],"['임성미', '백서빈', '오광록']",6.91
861,빌리 홀리데이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202986,https://ssl.pstatic.net/imgmovie/mdi/mit110/2029/202986_P19_151855.jpg,2021,['리 다니엘스'],"['트래반트 로즈', '가렛 헤드룬드', '나타샤 리온', '앤드라 데이']",7.75
862,데스 위시,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158621,https://ssl.pstatic.net/imgmovie/mdi/mit110/1586/158621_P17_135800.JPG,2018,['일라이 로스'],['브루스 윌리스'],8.29
863,둠둠,https://movie.naver.com/movie/bi/mi/basic.nhn?code=209730,https://ssl.pstatic.net/imgmovie/mdi/mit110/2097/209730_P07_165845.jpg,2021,['정원희'],"['김용지', '윤유선']",8.01
864,마녀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=123378,https://ssl.pstatic.net/imgmovie/mdi/mit110/1233/123378_P14_163323.jpg,2013,['유영선'],"['박주희', '나수윤', '이미소']",5.72
865,세버그,https://movie.naver.com/movie/bi/mi/basic.nhn?code=188875,https://ssl.pstatic.net/imgmovie/mdi/mit110/1888/188875_P12_181236.jpg,2019,['베네딕트 앤드류스'],"['크리스틴 스튜어트', '안소니 마키', '잭 오코넬']",7.98
866,생 로랑,https://movie.naver.com/movie/bi/mi/basic.nhn?code=107935,https://ssl.pstatic.net/imgmovie/mdi/mit110/1079/107935_P06_111305.jpg,2014,['베르트랑 보넬로'],"['레아 세이두', '가스파르 울리엘', '제레미 레니에', '루이 가렐', '발레리아 브루니 테데스키', '아이멜린 발라드']",6.85
867,로렐,https://movie.naver.com/movie/bi/mi/basic.nhn?code=81628,https://ssl.pstatic.net/imgmovie/mdi/mit110/0816/81628_P16_104150.jpg,2015,['피터 솔레트'],"['줄리안 무어', '엘리엇 페이지', '마이클 섀넌', '스티브 카렐', '루크 그림즈']",8.28
868,북 오브 러브,https://movie.naver.com/movie/bi/mi/basic.nhn?code=140719,https://ssl.pstatic.net/imgmovie/mdi/mit110/1407/140719_P02_103545.jpg,2016,['설효로'],"['탕웨이', '오수파']",8.18
869,더 기프트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137911,https://ssl.pstatic.net/imgmovie/mdi/mit110/1379/137911_P13_112532.jpg,2015,['조엘 에저튼'],"['조엘 에저튼', '제이슨 베이트먼', '레베카 홀']",7.70
870,좀비스쿨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=126305,https://ssl.pstatic.net/imgmovie/mdi/mit110/1263/126305_P05_095828.jpg,2014,['김석정'],"['백서빈', '하은설', '김승환', '김경룡']",4.71
871,코멧,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118961,https://ssl.pstatic.net/imgmovie/mdi/mit110/1189/118961_P28_095616.jpg,2014,['샘 에스마일'],"['저스틴 롱', '에미 로섬', '에릭 윈터']",7.10
872,마리오네트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197517,https://ssl.pstatic.net/imgmovie/mdi/mit110/1975/197517_P10_120646.jpg,2020,['엘버트 반 스트리엔'],"['테크라 레우텐', '피터 뮬란', '엘리야 울프']",7.52
873,언덕길의 아폴론,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164113,https://ssl.pstatic.net/imgmovie/mdi/mit110/1641/164113_P01_111348.jpg,2018,['미키 타카히로'],"['치넨 유리', '고마츠 나나', '나카가와 타이시']",8.07
874,나는 행복합니다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65807,https://ssl.pstatic.net/imgmovie/mdi/mit110/0658/65807_P13_172952.jpg,2008,['윤종찬'],"['현빈', '이보영']",6.44
875,문맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=224922,https://ssl.pstatic.net/imgmovie/mdi/mit110/2249/224922_P16_104925.jpg,2022,['장츠위'],"['선텅', '마리']",6.52
876,애프터: 에버 해피,https://movie.naver.com/movie/bi/mi/basic.nhn?code=219785,https://ssl.pstatic.net/imgmovie/mdi/mit110/2197/219785_P12_180638.jpg,2022,['캐스틸 랜던'],"['조세핀 랭포드', '히어로 파인즈 티핀']",7.06
877,올드보이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87556,https://ssl.pstatic.net/imgmovie/mdi/mit110/0875/87556_P18_170409.jpg,2013,['스파이크 리'],"['조슈 브롤린', '엘리자베스 올슨', '샬토 코플리', '사무엘 L. 잭슨']",5.86
878,풀잎들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167647,https://ssl.pstatic.net/imgmovie/mdi/mit110/1676/167647_P04_102340.jpg,2017,['홍상수'],"['김민희', '정진영']",7.45
879,"사랑하고 사랑받고, 차고 차이고",https://movie.naver.com/movie/bi/mi/basic.nhn?code=196979,https://ssl.pstatic.net/imgmovie/mdi/mit110/1969/196979_P10_144146.jpg,2020,['쿠로야나기 토시마사'],"['한 메구미', '시마자키 노부나가', '사이토 소우마', '스즈키 마리카']",7.27
880,종이꽃,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189625,https://ssl.pstatic.net/imgmovie/mdi/mit110/1896/189625_P17_181352.jpg,2019,['고훈'],"['안성기', '유진', '김혜성', '장재희']",8.94
881,뷰티풀 데이즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167374,https://ssl.pstatic.net/imgmovie/mdi/mit110/1673/167374_P14_140937.jpg,2017,['윤재호'],"['이나영', '장동윤']",7.65
882,에펠,https://movie.naver.com/movie/bi/mi/basic.nhn?code=208834,https://ssl.pstatic.net/imgmovie/mdi/mit110/2088/208834_P12_110812.jpg,2021,['마르탱 부르불롱'],"['로망 뒤리스', '에마 매키', '피에르 델라돈챔프스']",7.63
883,매리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171474,https://ssl.pstatic.net/imgmovie/mdi/mit110/1714/171474_P19_102230.jpg,2019,['마이클 고이'],"['게리 올드만', '에밀리 모티머']",5.35
884,리슨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196689,https://ssl.pstatic.net/imgmovie/mdi/mit110/1966/196689_P14_102057.jpg,2020,['아나 로샤'],"['루시아 모니즈', '소피아 마일즈', '메이지 슬라이']",7.73
885,씨 오브 트리스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125433,https://ssl.pstatic.net/imgmovie/mdi/mit110/1254/125433_P10_113611.jpg,2015,['구스 반 산트'],"['매튜 맥커너히', '나오미 왓츠']",8.67
886,만인의 연인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=209729,https://ssl.pstatic.net/imgmovie/mdi/mit110/2097/209729_P18_110646.jpg,2021,['한인미'],"['황보운', '서영희', '홍사빈', '김민철']",7.64
887,뉴니스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168551,https://ssl.pstatic.net/imgmovie/mdi/mit110/1685/168551_P09_114304.jpg,2017,['드레이크 도리머스'],"['니콜라스 홀트', '라이아 코스타']",7.69
888,헝거,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49065,https://ssl.pstatic.net/imgmovie/mdi/mit110/0490/49065_P12_161551.jpg,2008,['스티브 맥퀸'],"['마이클 패스벤더', '리암 커닝햄']",8.32
889,휴가,https://movie.naver.com/movie/bi/mi/basic.nhn?code=198494,https://ssl.pstatic.net/imgmovie/mdi/mit110/1984/198494_P24_145034.jpg,2020,['이란희'],"['이봉하', '김아석', '신운섭']",8.74
890,파커,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86990,https://ssl.pstatic.net/imgmovie/mdi/mit110/0869/86990_P42_114655.jpg,2013,['테일러 핵포드'],"['제이슨 스타뎀', '제니퍼 로페즈', '마이클 치클리스']",7.81
891,홈리스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194081,https://ssl.pstatic.net/imgmovie/mdi/mit110/1940/194081_P23_151250.jpg,2020,['임승현'],"['전봉석', '박정연']",7.28
892,투캅스 인 파리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122960,https://ssl.pstatic.net/imgmovie/mdi/mit110/1229/122960_P00_113921.jpg,2012,['다비드 샤혼'],"['오마 사이', '로랑 라피트']",5.65
893,세이레,https://movie.naver.com/movie/bi/mi/basic.nhn?code=210035,https://ssl.pstatic.net/imgmovie/mdi/mit110/2100/210035_P19_174059.jpg,2021,['박강'],"['서현우', '류아벨', '심은우']",7.33
894,파이어스톰,https://movie.naver.com/movie/bi/mi/basic.nhn?code=117879,https://ssl.pstatic.net/imgmovie/mdi/mit110/1178/117879_P04_110610.jpg,2013,['원금린'],"['야오천', '유덕화', '후준', '여량위', '임가동']",6.02
895,고양이들의 아파트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197068,https://ssl.pstatic.net/imgmovie/mdi/mit110/1970/197068_P21_161306.jpg,2020,['정재은'],"['김포도', '이인규', '김수만']",7.90
896,사보타지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=95334,https://ssl.pstatic.net/imgmovie/mdi/mit110/0953/95334_P26_130815.jpg,2014,['데이비드 에이어'],"['아놀드 슈왈제네거', '샘 워싱턴', '조 맨가니엘로', '조쉬 할로웨이', '테렌스 하워드', '올리비아 윌리암스', '미레유 에노스']",7.06
897,아디오스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191714,https://ssl.pstatic.net/imgmovie/mdi/mit110/1917/191714_P04_141658.jpg,2019,['파코 카베자스'],"['마리오 카사스', '나탈리아 드 몰리나', '루스 디아즈']",7.00
898,기적의 피아노,https://movie.naver.com/movie/bi/mi/basic.nhn?code=141418,https://ssl.pstatic.net/imgmovie/mdi/mit110/1414/141418_P19_181951.jpg,2015,['임성구'],"['유예은', '박정순', '유장주', '박유천', '이진욱']",9.27
899,웬디,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191926,https://ssl.pstatic.net/imgmovie/mdi/mit110/1919/191926_P09_151934.jpg,2020,['벤 제틀린'],"['데빈 프랑스', '야슈아 막', '게이지 나퀸', '개빈 나퀸']",5.76
900,틴 스피릿,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164956,https://ssl.pstatic.net/imgmovie/mdi/mit110/1649/164956_P21_175424.jpg,2018,['맥스 밍겔라'],['엘르 패닝'],6.18
901,클랜,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143545,https://ssl.pstatic.net/imgmovie/mdi/mit110/1435/143545_P18_100005.jpg,2015,['파블로 트라페로'],"['길예르모 프란셀라', '피터 란자니', '릴리 포포비크']",7.08
902,앙리 앙리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=133856,https://ssl.pstatic.net/imgmovie/mdi/mit110/1338/133856_P02_140703.jpg,2014,['마르탕 탈보'],"['빅터 안드레 튀르종-트렐레', '소피 드마레']",9.10
903,드라이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=203618,https://ssl.pstatic.net/imgmovie/mdi/mit110/2036/203618_P11_103502.jpg,2020,['로버트 코놀리'],"['에릭 바나', '제네비에브 오렐리', '키어 오도넬', '존 폴슨']",7.46
904,"우리, 둘",https://movie.naver.com/movie/bi/mi/basic.nhn?code=188466,https://ssl.pstatic.net/imgmovie/mdi/mit110/1884/188466_P09_174451.jpg,2019,['필리포 메네게티'],"['바바라 수코바', '마틴 슈발리에']",8.81
905,클라이밍,https://movie.naver.com/movie/bi/mi/basic.nhn?code=198941,https://ssl.pstatic.net/imgmovie/mdi/mit110/1989/198941_P10_111723.jpg,2020,['김혜미'],"['김민지', '박송이']",5.73
906,코알라,https://movie.naver.com/movie/bi/mi/basic.nhn?code=93749,https://ssl.pstatic.net/imgmovie/mdi/mit110/0937/93749_P12_113501.jpg,2013,['김주환'],"['박영서', '송유하', '박진주']",9.04
907,체브라시카,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78237,https://ssl.pstatic.net/imgmovie/mdi/mit110/0782/78237_P11_171118.jpg,2010,['나카무라 마코토'],"['오오하시 노조미', '키타노 키이', '츠치다 히로시', '후지무라 슌지']",7.62
908,썬더버드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=218612,https://ssl.pstatic.net/imgmovie/mdi/mit110/2186/218612_P17_174702.jpg,2021,['이재원'],"['서현우', '이명로', '이설']",6.16
909,"다시, 벚꽃",https://movie.naver.com/movie/bi/mi/basic.nhn?code=160944,https://ssl.pstatic.net/imgmovie/mdi/mit110/1609/160944_P01_164126.jpg,2017,['유해진'],['장범준'],9.09
910,인트로덕션,https://movie.naver.com/movie/bi/mi/basic.nhn?code=202541,https://ssl.pstatic.net/imgmovie/mdi/mit110/2025/202541_P01_141920.jpg,2020,['홍상수'],"['신석호', '박미소', '예지원', '기주봉', '서영화', '김민희', '조윤희', '하성국', '조소연']",7.26
911,리턴 투 센더,https://movie.naver.com/movie/bi/mi/basic.nhn?code=112026,https://ssl.pstatic.net/imgmovie/mdi/mit110/1120/112026_P21_134248.jpg,2015,['포아드 미카티'],"['로자먼드 파이크', '실로 페르난데즈', '닉 놀테', '캠린 만하임']",6.62
912,플래시백,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183140,https://ssl.pstatic.net/imgmovie/mdi/mit110/1831/183140_P10_143209.jpg,2020,['크리스토퍼 맥브라이드'],"['딜런 오브라이언', '마이카 먼로', '에모리 코헨', '아만다 브루겔', '한나 그로스', '키어 길크리스']",5.23
913,벨 칸토,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168015,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168015_P08_141337.jpg,2018,['폴 웨이츠'],"['줄리안 무어', '크리스토퍼 램버트', '와타나베 켄']",7.83
914,윈체스터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163718,https://ssl.pstatic.net/imgmovie/mdi/mit110/1637/163718_P02_121953.jpg,2018,"['마이클 스피어리그', '피터 스피어리그']","['헬렌 미렌', '제이슨 클락', '사라 스누크']",6.43
915,아이스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181103,https://ssl.pstatic.net/imgmovie/mdi/mit110/1811/181103_P07_104850.jpg,2018,['올레그 트로핌'],"['아글라야 타라소바', '알렉산더 페트로브']",8.10
916,액션히어로,https://movie.naver.com/movie/bi/mi/basic.nhn?code=201783,https://ssl.pstatic.net/imgmovie/mdi/mit110/2017/201783_P17_103909.jpg,2021,['이진호'],"['이석형', '김재화', '이주영', '장인섭', '이세준']",7.02
917,극장판 울려라! 유포니엄,https://movie.naver.com/movie/bi/mi/basic.nhn?code=153781,https://ssl.pstatic.net/imgmovie/mdi/mit110/1537/153781_P19_174226.jpg,2016,['이시하라 타츠야'],"['쿠로사와 토모요', '안자이 치카', '아사이 아야카', '토요타 모에']",8.98
918,도어맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=213917,https://ssl.pstatic.net/imgmovie/mdi/mit110/2139/213917_P10_160053.jpg,2020,['기타무라 류헤이'],"['루비 로즈', '장 르노']",6.93
919,엔테베 작전,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152669,https://ssl.pstatic.net/imgmovie/mdi/mit110/1526/152669_P02_134906.jpg,2018,['호세 파딜라'],"['다니엘 브륄', '로자먼드 파이크', '에디 마산', '라이어 애쉬케나지']",4.57
920,탑,https://movie.naver.com/movie/bi/mi/basic.nhn?code=218821,https://ssl.pstatic.net/imgmovie/mdi/mit110/2188/218821_P06_170045.jpg,2021,['홍상수'],"['권해효', '이혜영', '송선미', '조윤희', '박미소']",7.97
921,마음이 외치고 싶어해,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159853,https://ssl.pstatic.net/imgmovie/mdi/mit110/1598/159853_P15_134231.jpg,2017,['쿠마자와 나오토'],"['나카지마 켄토', '요시네 쿄코', '이시이 안나', '칸 이치로']",7.21
922,몬스터 랜드,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163660,https://ssl.pstatic.net/imgmovie/mdi/mit110/1636/163660_P10_100609.jpg,2017,"['아르튀르 드 팽', '알렉시스 두코드']","['이창민', '고구인', '박성영', '서반석', '이다은']",8.40
924,차일드 인 타임,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190977,https://ssl.pstatic.net/imgmovie/mdi/mit110/1909/190977_P09_114825.jpg,2017,['줄리언 파리노'],"['베네딕트 컴버배치', '켈리 맥도날드']",8.13
927,킬링시즌,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98487,https://ssl.pstatic.net/imgmovie/mdi/mit110/0984/98487_P36_111120.jpg,2013,['마크 스티븐 존슨'],"['로버트 드 니로', '존 트라볼타', '마일로 벤티밀리아', '엘리자베스 올린']",6.84
928,부력,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183046,https://ssl.pstatic.net/imgmovie/mdi/mit110/1830/183046_P18_134038.jpg,2019,['로드 라스젠'],"['삼 행', '타나웃  카스로']",8.68
929,온다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=176738,https://ssl.pstatic.net/imgmovie/mdi/mit110/1767/176738_P14_105408.jpg,2018,['나카시마 테츠야'],"['오카다 준이치', '쿠로키 하루', '고마츠 나나', '마츠 다카코', '츠마부키 사토시']",7.05
930,어웨이크,https://movie.naver.com/movie/bi/mi/basic.nhn?code=213403,https://ssl.pstatic.net/imgmovie/mdi/mit110/2134/213403_P39_101148.jpg,2021,['이윤호'],"['임세미', '성지루', '한지원']",6.10
931,빛나는,https://movie.naver.com/movie/bi/mi/basic.nhn?code=162872,https://ssl.pstatic.net/imgmovie/mdi/mit110/1628/162872_P10_134150.jpg,2017,['가와세 나오미'],"['나가세 마사토시', '미사키 아야메']",8.06
932,젊은이의 양지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=189628,https://ssl.pstatic.net/imgmovie/mdi/mit110/1896/189628_P16_103255.jpg,2019,['신수원'],"['김호정', '윤찬영', '정하담', '최준영']",8.02
933,커튼콜,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144352,https://ssl.pstatic.net/imgmovie/mdi/mit110/1443/144352_P09_095546.jpg,2016,['류훈'],"['장현성', '박철민']",5.20
934,암살교실,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130843,https://ssl.pstatic.net/imgmovie/mdi/mit110/1308/130843_P03_102249.jpg,2015,['하스미 에이이치로'],['야마다 료스케'],5.71
935,운동회,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137855,https://ssl.pstatic.net/imgmovie/mdi/mit110/1378/137855_P07_110910.jpg,2016,['김진태'],"['양지웅', '김수안', '이정비', '박찬영', '최혁']",6.88
936,후쿠오카,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182353,https://ssl.pstatic.net/imgmovie/mdi/mit110/1823/182353_P11_135005.jpg,2019,['장률'],"['권해효', '윤제문', '박소담']",6.64
937,사랑이 뭘까,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181065,https://ssl.pstatic.net/imgmovie/mdi/mit110/1810/181065_P03_134836.jpg,2018,['이마이즈미 리키야'],"['키시이 유키노', '나리타 료']",7.79
938,더 체이스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=120779,https://ssl.pstatic.net/imgmovie/mdi/mit110/1207/120779_P10_131743.jpg,2014,['프레드 카바예'],"['뱅상 랭동', '질 를르슈', '나딘 라바키']",7.28
939,사일런싱,https://movie.naver.com/movie/bi/mi/basic.nhn?code=196971,https://ssl.pstatic.net/imgmovie/mdi/mit110/1969/196971_P06_112131.jpg,2020,['로빈 프론트'],"['니콜라이 코스터-왈도', '애나벨 월리스']",5.95
940,시빌,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185284,https://ssl.pstatic.net/imgmovie/mdi/mit110/1852/185284_P20_094727.jpg,2019,['저스틴 트리엣'],"['비르지니 에피라', '아델 에그자르코풀로스']",7.34
941,나쁜 녀석들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99778,https://ssl.pstatic.net/imgmovie/mdi/mit110/0997/99778_P01_101854.jpg,2014,['줄리어스 에이버리'],"['이완 맥그리거', '브렌튼 스웨이츠', '알리시아 비칸데르']",6.90
942,양치기들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143443,https://ssl.pstatic.net/imgmovie/mdi/mit110/1434/143443_P29_140819.jpg,2015,['김진황'],['박종환'],7.56
944,이장,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185150,https://ssl.pstatic.net/imgmovie/mdi/mit110/1851/185150_P27_151428.jpg,2019,['정승오'],"['장리우', '이선희', '공민정', '윤금선아', '곽민규']",8.33
