,순번,영화명,네이버URL,이미지URL,연도,감독,출연,평점
1410,1623,극장판 또봇: 로봇군단의 습격,https://movie.naver.com/movie/bi/mi/basic.nhn?code=161847,https://ssl.pstatic.net/imgmovie/mdi/mit110/1618/161847_P04_112559.jpg,2017,"['이달', '고동우']","['하룡이', '신경선', '이현', '노영주']",9.37
1411,1624,눈의 여왕5: 스노우 프린세스와 미러랜드의 비밀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=224788,https://ssl.pstatic.net/imgmovie/mdi/mit110/2247/224788_P18_140017.jpg,2022,"['알렉세이 트시칠린', '안드레이 코렌코프']","['박시윤', '최정현']",5.49
1412,1625,극장판 아이엠스타 : 꿈의 오디션!,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134135,https://ssl.pstatic.net/imgmovie/mdi/mit110/1341/134135_P01_173537.jpg,2015,['야노 유이치로'],"['정혜원', '이용신', '김채하', '소연', '여윤미', '김보영', '이소은', '방연지', '임윤선', '이선', '최덕희', '위훈', '신용우', '김율', '박선영', '안영미', '한신', '유인나', '정유정', '모로호시 스미레 ', '타도코로 아즈사', '오오하시 아야카', '시모지 시노', '쿠로사와 토모요', '누마쿠라 마나미', '야스노 키요노', '미무라 유우나', '스자키 아야', '코토부키 미나코', '이시하라 카오리', '타카하시 미나미']",8.78
1413,1626,나를 기억해,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158555,https://ssl.pstatic.net/imgmovie/mdi/mit110/1585/158555_P22_152940.jpg,2017,['이한욱'],"['이유영', '김희원']",6.69
1414,1629,아르고,https://movie.naver.com/movie/bi/mi/basic.nhn?code=91603,https://ssl.pstatic.net/imgmovie/mdi/mit110/0916/91603_P14_111934.jpg,2012,['벤 애플렉'],"['벤 애플렉', '존 굿맨']",8.26
1415,1630,500일의 썸머,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53152,https://ssl.pstatic.net/imgmovie/mdi/mit110/0531/53152_P40_180447.jpg,2009,['마크 웹'],"['조셉 고든 레빗', '주이 디샤넬']",8.42
1416,1631,블루 재스민,https://movie.naver.com/movie/bi/mi/basic.nhn?code=104331,https://ssl.pstatic.net/imgmovie/mdi/mit110/1043/104331_P23_144522.jpg,2013,['우디 앨런'],"['케이트 블란쳇', '알렉 볼드윈', '샐리 호킨스', '바비 카나베일']",8.52
1417,1633,액트 오브 밸러: 최정예 특수부대,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86823,https://ssl.pstatic.net/imgmovie/mdi/mit110/0868/86823_P05_115329.jpg,2011,"['마이크 맥코이', '스캇 워프']","['로셀린 샌체즈', '네스터 세라노', '제이슨 코틀']",8.38
1418,1634,꽃보다 남자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=46874,https://ssl.pstatic.net/imgmovie/mdi/mit110/0468/D6874-00.jpg,2008,['이시이 야스하루'],"['이노우에 마오', '마츠모토 준', '오구리 슌', '마츠다 쇼타', '아베 츠요시']",8.46
1419,1634,꽃보다 남자,https://movie.naver.com/movie/bi/mi/basic.nhn?code=57583,https://ssl.pstatic.net/imgmovie/mdi/mit110/0575/E7583-01.jpg,2005,['이시이 야스하루'],"['이노우에 마오', '마츠모토 준']",9.42
1420,1636,빅샤크: 매직체인지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175365,https://ssl.pstatic.net/imgmovie/mdi/mit110/1753/175365_P12_104946.jpg,2015,['헤 질리'],"['김경희', '이슬', '이제인', '김사라', '김한나', '장병관', '윤세웅', '홍후백']",6.91
1421,1637,극장판 도라에몽: 진구와 철인군단 날아라 천사들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76560,https://ssl.pstatic.net/imgmovie/mdi/mit110/0765/76560_P00_134528.jpg,2011,['테라모토 유키요'],"['미즈타 와사비', '오오하라 메구미', '키무라 스바루', '세키 토모카즈', '카카즈 유미', '코바야시 유미코', '치아키', '사와시로 미유키', '카토 코지']",8.89
1422,1638,극장판 엉덩이 탐정: 화려한 사건 수첩,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183783,https://ssl.pstatic.net/imgmovie/mdi/mit110/1837/183783_P16_105340.jpg,2019,['히라야마 미호'],"['김은아', '소연']",4.07
1423,1639,데이브레이커스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67059,https://ssl.pstatic.net/imgmovie/mdi/mit110/0670/67059_P31_115049.jpg,2009,"['마이클 스피어리그', '피터 스피어리그']","['에단 호크', '윌렘 대포', '이사벨 루카스', '샘 닐']",7.22
1424,1640,더 포스트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159848,https://ssl.pstatic.net/imgmovie/mdi/mit110/1598/159848_P14_141152.jpg,2017,['스티븐 스필버그'],"['메릴 스트립', '톰 행크스']",8.78
1425,1641,독전,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158178,https://ssl.pstatic.net/imgmovie/mdi/mit110/1581/158178_P57_114234.jpg,2018,['이해영'],"['조진웅', '류준열', '김주혁', '김성령', '박해준']",7.53
1426,1642,파워 레인저 극장판 - 엔진 포스 VS 와일드 스피릿,https://movie.naver.com/movie/bi/mi/basic.nhn?code=72718,https://ssl.pstatic.net/imgmovie/mdi/mit110/0727/72718_P00_163206.jpg,2009,['모로타 사토시'],"['후루하라 야스히사', '카타오카 신와', '아이자와 리나', '우스이 마사히로', '에비사와 켄지', '도쿠야마 히데노리', '스기모토 유미', '오이카와 나오', '스즈키 히로키', '후쿠이 미나', '타카기 만페이', '미우라 리키', '야스다 소타로', '아라키 히로후미', '히라타 유카', '이토 카즈에', '카와노 나오키']",7.32
1427,1643,0.0MHz,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177371,https://ssl.pstatic.net/imgmovie/mdi/mit110/1773/177371_P20_114332.jpg,2018,['유선동'],"['정은지', '이성열', '최윤영', '신주환', '정원창']",4.96
1428,1645,더 퍼지,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100953,https://ssl.pstatic.net/imgmovie/mdi/mit110/1009/100953_P10_182528.jpg,2013,['제임스 드모나코'],"['레나 헤디', '에단 호크', '맥스 버크홀더', '토니 올러']",4.28
1429,1646,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167035,https://ssl.pstatic.net/imgmovie/mdi/mit110/1670/167035_P26_162529.jpg,2017,['닛타 노리오'],"['이지현', '여윤미', '여민정', '방연지', '양정화', '조현정', '안영미', '은정', '안현서', '장은숙', '강시현', '김하영', '박성태', '한신']",8.07
1430,1648,좀비랜드: 더블 탭,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74407,https://ssl.pstatic.net/imgmovie/mdi/mit110/0744/74407_P21_112828.jpg,2019,['루벤 플레셔'],"['엠마 스톤', '우디 해럴슨', '제시 아이젠버그', '아비게일 브레스린']",7.95
1431,1649,그랜 토리노,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51462,https://ssl.pstatic.net/imgmovie/mdi/mit110/0514/E1462-00.jpg,2008,['클린트 이스트우드'],"['클린트 이스트우드', '크리스토퍼 칼리', '비 방', '어니 허']",9.25
1432,1650,파이프라인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=187549,https://ssl.pstatic.net/imgmovie/mdi/mit110/1875/187549_P45_174042.jpg,2021,['유하'],"['서인국', '이수혁', '음문석', '유승목', '태항호', '배유람', '배다빈']",6.09
1433,1651,워터 디바이너,https://movie.naver.com/movie/bi/mi/basic.nhn?code=117789,https://ssl.pstatic.net/imgmovie/mdi/mit110/1177/117789_P33_104951.jpg,2014,['러셀 크로우'],"['올가 쿠릴렌코', '러셀 크로우', '제이 코트니']",7.97
1434,1652,링컨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65722,https://ssl.pstatic.net/imgmovie/mdi/mit110/0657/65722_P39_155318.jpg,2012,['스티븐 스필버그'],"['다니엘 데이 루이스', '조셉 고든 레빗', '토미 리 존스', '샐리 필드']",7.87
1435,1653,제5침공,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125444,https://ssl.pstatic.net/imgmovie/mdi/mit110/1254/125444_P00_162528.jpg,2016,['J 블레이크슨'],"['클로이 모레츠', '닉 로빈슨', '알렉스 로', '리브 슈라이버']",5.51
1436,1654,제인 에어,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74518,https://ssl.pstatic.net/imgmovie/mdi/mit110/0745/74518_P01_190149.jpg,2011,['캐리 후쿠나가'],"['미아 와시코브스카', '마이클 패스벤더', '제이미 벨', '주디 덴치']",7.93
1437,1655,극장판 꼬마버스 타요의 에이스 구출작전,https://movie.naver.com/movie/bi/mi/basic.nhn?code=145336,https://ssl.pstatic.net/imgmovie/mdi/mit110/1453/145336_P08_094337.jpg,2015,['류정우'],"['문남숙', '정혜옥', '최하나', '김영선']",8.65
1438,1656,톰과 제리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=193973,https://ssl.pstatic.net/imgmovie/mdi/mit110/1939/193973_P00_143045.jpg,2021,['팀 스토리'],"['클로이 모레츠', '켄 정', '마이클 페나']",7.58
1439,1657,로빈슨 크루소,https://movie.naver.com/movie/bi/mi/basic.nhn?code=147834,https://ssl.pstatic.net/imgmovie/mdi/mit110/1478/147834_P25_153327.jpg,2016,"['벤 스타센', '빈센트 케스텔루트']","['콜린 메츠거', '라일라 베르진', '조이 카멘', '유리 로웬탈', '마리브 헤링턴']",8.13
1440,1658,바이스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168045,https://ssl.pstatic.net/imgmovie/mdi/mit110/1680/168045_P15_100136.jpg,2018,['아담 맥케이'],['크리스찬 베일'],8.42
1441,1659,로마의 휴일,https://movie.naver.com/movie/bi/mi/basic.nhn?code=155680,https://ssl.pstatic.net/imgmovie/mdi/mit110/1556/155680_P19_102357.jpg,2017,['이덕희'],"['임창정', '공형진', '정상훈']",6.72
1442,1661,대니쉬 걸,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51787,https://ssl.pstatic.net/imgmovie/mdi/mit110/0517/51787_P18_113616.jpg,2015,['톰 후퍼'],"['에디 레드메인', '앰버 허드', '알리시아 비칸데르']",8.97
1443,1662,비스틀리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73158,https://ssl.pstatic.net/imgmovie/mdi/mit110/0731/73158_P34_141344.jpg,2011,['다니엘 반즈'],"['바네사 허진스', '알렉스 페티퍼']",7.55
1444,1663,썸머 워즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69951,https://ssl.pstatic.net/imgmovie/mdi/mit110/0699/69951_P28_154816.jpg,2009,['호소다 마모루'],"['카미키 류노스케', '사쿠라바 나나미']",8.65
1445,1664,나의 절친 악당들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=115981,https://ssl.pstatic.net/imgmovie/mdi/mit110/1159/115981_P11_104706.jpg,2014,['임상수'],"['류승범', '고준희', '류현경', '샘 오취리']",4.8
1446,1665,링스 어드벤처,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52543,https://ssl.pstatic.net/imgmovie/mdi/mit110/0525/E2543-01.jpg,2008,"['라울 가르시아', '마누엘 시실라']","['은지원', '왕석현', '정다혜', '베아트리즈 베르시아노', '아브라함 아귈라', '카를로스 델 피노']",7.2
1447,1666,카운슬러,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94136,https://ssl.pstatic.net/imgmovie/mdi/mit110/0941/94136_P15_164609.jpg,2013,['리들리 스콧'],"['마이클 패스벤더', '브래드 피트', '카메론 디아즈', '페넬로페 크루즈', '하비에르 바르뎀']",7.19
1448,1668,파주,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52074,https://ssl.pstatic.net/imgmovie/mdi/mit110/0520/52074_P46_223406.jpg,2009,['박찬옥'],"['이선균', '서우']",7.16
1449,1669,오션월드 3D,https://movie.naver.com/movie/bi/mi/basic.nhn?code=71230,https://ssl.pstatic.net/imgmovie/mdi/mit110/0712/71230_P12_182027.jpg,2009,['쟝-자크 망텔로'],['마리옹 꼬띠아르'],6.36
1450,1670,스파이럴,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191570,https://ssl.pstatic.net/imgmovie/mdi/mit110/1915/191570_P04_171236.jpg,2021,['대런 린 보우즈만'],"['크리스 록', '사무엘 L. 잭슨', '마리솔 니콜스', '맥스 밍겔라']",6.23
1451,1671,리딕,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92081,https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92081_P20_104440.jpg,2013,['데이빗 토히'],"['빈 디젤', '칼 어번', '케이티 색코프', '조디 몰라', '놀런 제라드 펑크']",7.37
1452,1673,심야식당,https://movie.naver.com/movie/bi/mi/basic.nhn?code=132665,https://ssl.pstatic.net/imgmovie/mdi/mit110/1326/132665_P08_165248.jpg,2015,['마츠오카 조지'],"['코바야시 카오루', '오다기리 죠']",8.15
1453,1674,브레이크 더 사일런스: 더 무비,https://movie.naver.com/movie/bi/mi/basic.nhn?code=195975,https://ssl.pstatic.net/imgmovie/mdi/mit110/1959/195975_P10_180638.jpg,2020,['박준수'],"['RM', '진', '슈가', '제이홉', '지민', '뷔', '정국']",9.3
1454,1675,파라노말 액티비티 3,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82440,https://ssl.pstatic.net/imgmovie/mdi/mit110/0824/82440_P10_161605.jpg,2011,"['헨리 유스트', '아리엘 슐만']","['케이티 피더스턴', '스프라그 그레이든']",6.9
1455,1676,22 블렛,https://movie.naver.com/movie/bi/mi/basic.nhn?code=78155,https://ssl.pstatic.net/imgmovie/mdi/mit110/0781/78155_P15_102945.jpg,2010,['리샤르 베리'],"['장 르노', '카드 므라드']",6.99
1456,1678,블러디 발렌타인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=52063,https://ssl.pstatic.net/imgmovie/mdi/mit110/0520/E2063-00.jpg,2009,['패트릭 루지어'],"['젠슨 애클스', '제이미 킹']",6.37
1457,1679,노바디,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197520,https://ssl.pstatic.net/imgmovie/mdi/mit110/1975/197520_P11_105537.jpg,2020,['일리야 나이슐러'],['밥 오덴커크'],8.62
1458,1680,마이클 잭슨의 디스 이즈 잇,https://movie.naver.com/movie/bi/mi/basic.nhn?code=70251,https://ssl.pstatic.net/imgmovie/mdi/mit110/0702/70251_P06_165108.jpg,2009,['케니 오르테가'],['<b>마이클</b> <b>잭슨</b>'],9.28
1459,1681,황시,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65836,https://ssl.pstatic.net/imgmovie/mdi/mit110/0658/F5836-00.jpg,2008,['로저 스포티스우드'],"['조나단 리스 마이어스', '라다 미첼', '주윤발', '양자경']",8.14
1460,1683,자백,https://movie.naver.com/movie/bi/mi/basic.nhn?code=146534,https://ssl.pstatic.net/imgmovie/mdi/mit110/1465/146534_P16_104225.jpg,2016,['최승호'],"['최승호', '김기춘', '원세훈']",9.29
1461,1684,맨홀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=117863,https://ssl.pstatic.net/imgmovie/mdi/mit110/1178/117863_P21_101609.jpg,2014,['신재영'],"['정경호', '정유미', '김새론']",3.74
1462,1685,프라이스리스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67622,https://ssl.pstatic.net/imgmovie/mdi/mit110/0676/F7622-00.jpg,2006,['피에르 살바도리'],"['게드 엘마레', '오드리 토투']",7.92
1463,1686,클로이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=71539,https://ssl.pstatic.net/imgmovie/mdi/mit110/0715/71539_P52_190302.jpg,2009,['아톰 에고이안'],"['줄리안 무어', '리암 니슨', '아만다 사이프리드']",7.84
1464,1687,애니멀 크래커,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134824,https://ssl.pstatic.net/imgmovie/mdi/mit110/1348/134824_P52_140611.jpg,2017,"['토니 밴크로프트', '스콧 크리스티안 사바']","['에밀리 블런트', '대니 드비토', '존 크래신스키', '이안 맥켈런', '실베스터 스탤론']",8.49
1465,1689,명탐정 코난 : 에피소드 원 - 작아진 명탐정,https://movie.naver.com/movie/bi/mi/basic.nhn?code=158849,https://ssl.pstatic.net/imgmovie/mdi/mit110/1588/158849_P14_175117.jpg,2016,['야마모토 야스이치로'],"['야마구치 캇페이', '타카야마 미나미', '야마자키 와카나', '하야시바라 메구미', '코야마 리키야', '이케다 슈이치', '오가타 켄이치']",6.42
1466,1691,뮬란: 전사의 귀환,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53785,https://ssl.pstatic.net/imgmovie/mdi/mit110/0537/53785_P15_095221.jpg,2009,['마초성'],"['자오웨이', '천쿤', '방조명', '비타스', '후준', '유우흔']",7.21
1467,1692,다크 워터스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190728,https://ssl.pstatic.net/imgmovie/mdi/mit110/1907/190728_P12_104300.jpg,2019,['토드 헤인즈'],"['마크 러팔로', '앤 해서웨이', '팀 로빈스', '빌 풀만', '빅터 가버', '빌 캠프']",8.83
1468,1693,구세주 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51705,https://ssl.pstatic.net/imgmovie/mdi/mit110/0517/E1705-01.jpg,2009,['황승재'],"['최성국', '이영은']",6.13
1469,1694,버틀러: 대통령의 집사,https://movie.naver.com/movie/bi/mi/basic.nhn?code=93757,https://ssl.pstatic.net/imgmovie/mdi/mit110/0937/93757_P25_104809.jpg,2013,['리 다니엘스'],"['포레스트 휘태커', '오프라 윈프리', '로빈 윌리엄스', '앨런 릭먼', '존 쿠삭', '제인 폰다', '레니 크라비츠', '알렉스 페티퍼', '데이빗 오예로워', '머라이어 캐리', '제임스 마스던']",8.62
1470,1695,솔로몬 케인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=46837,https://ssl.pstatic.net/imgmovie/mdi/mit110/0468/46837_P17_105905.jpg,2009,['마이클 J. 버세트'],"['제임스 퓨어포이', '레이첼 허드 우드', '막스 폰 시도우']",5.24
1471,1696,눈길,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134772,https://ssl.pstatic.net/imgmovie/mdi/mit110/1347/134772_P03_143217.jpg,2015,['이나정'],"['김영옥', '김향기', '김새론', '조수향']",9.21
1472,1696,눈길,https://movie.naver.com/movie/bi/mi/basic.nhn?code=146518,https://ssl.pstatic.net/imgmovie/mdi/mit110/1465/146518_P00_104519.jpg,2015,['이나정'],"['김향기', '김새론', '서영주', '김영옥']",8.44
1473,1697,카페 소사이어티,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136870,https://ssl.pstatic.net/imgmovie/mdi/mit110/1368/136870_P22_143135.jpg,2016,['우디 앨런'],"['블레이크 라이블리', '제시 아이젠버그', '크리스틴 스튜어트']",7.69
1474,1698,마이 리틀 자이언트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137340,https://ssl.pstatic.net/imgmovie/mdi/mit110/1373/137340_P22_145316.jpg,2016,['스티븐 스필버그'],"['마크 라이런스', '빌 헤이더', '레베카 홀', '저메인 클레멘트', '루비 반힐']",8.03
1475,1699,저수지 게임,https://movie.naver.com/movie/bi/mi/basic.nhn?code=162824,https://ssl.pstatic.net/imgmovie/mdi/mit110/1628/162824_P28_134917.jpg,2017,['최진성'],"['주진우', '조미래', '정재호', '홍익표', '이종걸', '정두언', '이요섭', '김우남', '이지형', '이명박', '김의성']",9.09
1476,1700,꾸뻬씨의 행복여행,https://movie.naver.com/movie/bi/mi/basic.nhn?code=101953,https://ssl.pstatic.net/imgmovie/mdi/mit110/1019/101953_P10_132928.jpg,2014,['피터 첼섬'],"['사이먼 페그', '로자먼드 파이크', '장 르노']",8.19
